HCPCS_Cd,RBCS_Id,RBCS_Cat,RBCS_Cat_Desc,RBCS_Cat_Subcat,RBCS_Subcat_Desc,RBCS_FamNumb,RBCS_Family_Desc,RBCS_Major_Ind,HCPCS_Cd_Add_Dt,HCPCS_Cd_End_Dt,RBCS_Latest_Assignment,First_RBCS_Release_Year,RBCS_Analysis_Start_Dt,RBCS_Analysis_End_Dt,Alt_Assignment_Method ,RBCS_Id_Ever_Reassigned
J2260,RI026N,R,Treatment,RI,Injections and Infusions (nononcologic),26,Injection - Vasodilator,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J2404,RI026N,R,Treatment,RI,Injections and Infusions (nononcologic),26,Injection - Vasodilator,N,01/01/2024,12/31/9999,1,2025,01/01/2024,12/31/9999,0,0
J2760,RI026N,R,Treatment,RI,Injections and Infusions (nononcologic),26,Injection - Vasodilator,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J2785,RI026N,R,Treatment,RI,Injections and Infusions (nononcologic),26,Injection - Vasodilator,N,01/01/2009,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J3285,RI026N,R,Treatment,RI,Injections and Infusions (nononcologic),26,Injection - Vasodilator,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
C9121,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2003,12/31/2016,1,2020,01/01/2014,12/31/2016,0,0
J0585,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/1991,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J0883,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
J0891,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
J0892,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
J0898,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
J0899,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
J1642,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/1995,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1643,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
J1644,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/1995,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1645,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/1997,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1650,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/1996,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1652,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2003,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1945,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J2720,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J2997,RI030N,R,Treatment,RI,Injections and Infusions (nononcologic),30,Injection - Anticoagulant,N,01/01/2001,12/31/9999,1,2024,01/01/2014,12/31/9999,0,1
C9014,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2018,12/31/2018,1,2023,01/01/2018,12/31/2018,0,0
C9022,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,07/01/2014,12/31/2014,1,2020,07/01/2014,12/31/2014,0,0
C9034,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,10/01/2018,12/31/2018,0,2023,10/01/2018,12/31/2018,0,1
C9167,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,04/01/2024,06/30/2024,1,2025,04/01/2024,06/30/2024,0,0
C9293,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,10/01/2012,12/31/9999,1,2025,01/01/2014,12/31/9999,0,1
C9478,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,07/01/2016,12/31/2016,1,2020,07/01/2016,12/31/2016,0,0
J0180,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2005,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J0217,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2024,12/31/9999,1,2025,01/01/2024,12/31/9999,0,0
J0220,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2008,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J0221,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2012,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J0567,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2019,12/31/9999,1,2023,01/01/2019,12/31/9999,0,0
J0775,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2011,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1120,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1322,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2015,12/31/9999,1,2020,01/01/2015,12/31/9999,0,0
J1458,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2007,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1743,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2008,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1786,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2011,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1931,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2005,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J1940,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/1982,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J2504,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2006,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J2507,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2012,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J2508,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2024,12/31/9999,1,2025,01/01/2024,12/31/9999,0,0
J2783,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2004,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J2840,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2017,12/31/9999,1,2020,01/01/2017,12/31/9999,0,0
J3060,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2014,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J3385,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2011,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
J3397,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,01/01/2019,12/31/9999,1,2023,01/01/2019,12/31/9999,0,0
J7171,RI031N,R,Treatment,RI,Injections and Infusions (nononcologic),31,Injection - Enzymes,N,07/01/2024,12/31/9999,1,2025,07/01/2024,12/31/9999,0,0
0001A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,12/11/2020,10/31/2023,1,2023,12/11/2020,10/31/2023,0,0
0002A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,12/11/2020,10/31/2023,1,2023,12/11/2020,10/31/2023,0,0
0003A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,08/12/2021,10/31/2023,1,2023,08/12/2021,10/31/2023,0,0
0004A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,09/22/2021,10/31/2023,1,2023,09/22/2021,10/31/2023,0,0
0011A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,12/18/2020,10/31/2023,1,2023,12/18/2020,10/31/2023,0,0
0012A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,12/18/2020,10/31/2023,1,2023,12/18/2020,10/31/2023,0,0
0013A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,08/12/2021,10/31/2023,1,2023,08/12/2021,10/31/2023,0,0
0031A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,02/27/2021,10/31/2023,1,2023,02/27/2021,10/31/2023,0,0
0034A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,10/20/2021,10/31/2023,1,2023,10/20/2021,10/31/2023,0,0
0041A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,07/13/2022,10/31/2023,1,2023,07/13/2022,10/31/2023,0,0
0042A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,07/13/2022,10/31/2023,1,2023,07/13/2022,10/31/2023,0,0
0044A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,10/19/2022,10/31/2023,1,2024,10/19/2022,10/31/2023,0,0
0051A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,01/03/2022,10/31/2023,1,2023,01/03/2022,10/31/2023,0,0
0052A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,01/03/2022,10/31/2023,1,2023,01/03/2022,10/31/2023,0,0
0053A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,01/03/2022,10/31/2023,1,2023,01/03/2022,10/31/2023,0,0
0054A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,01/03/2022,10/31/2023,1,2023,01/03/2022,10/31/2023,0,0
0064A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,10/20/2021,10/31/2023,1,2023,10/20/2021,10/31/2023,0,0
0071A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,10/29/2021,10/31/2023,1,2023,10/29/2021,10/31/2023,0,0
0072A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,10/29/2021,10/31/2023,1,2023,10/29/2021,10/31/2023,0,0
0073A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,01/03/2022,10/31/2023,1,2023,01/03/2022,10/31/2023,0,0
0074A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,05/17/2022,10/31/2023,1,2023,05/17/2022,10/31/2023,0,0
0081A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0082A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0083A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0091A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0092A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0093A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0094A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,03/29/2022,10/31/2023,1,2023,03/29/2022,10/31/2023,0,0
0111A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0112A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0113A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/17/2022,10/31/2023,1,2023,06/17/2022,10/31/2023,0,0
0121A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,04/18/2023,10/31/2023,1,2024,04/18/2023,10/31/2023,0,0
0124A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,08/31/2022,10/31/2023,1,2023,08/31/2022,10/31/2023,0,0
0134A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,08/31/2022,10/31/2023,1,2023,08/31/2022,10/31/2023,0,0
0141A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,04/18/2023,10/31/2023,1,2024,04/18/2023,10/31/2023,0,0
0142A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,04/18/2023,10/31/2023,1,2024,04/18/2023,10/31/2023,0,0
0144A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,10/12/2022,10/31/2023,1,2024,10/12/2022,10/31/2023,0,0
0151A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,04/18/2023,10/31/2023,1,2024,04/18/2023,10/31/2023,0,0
0154A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,10/12/2022,10/31/2023,1,2024,10/12/2022,10/31/2023,0,0
0164A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,12/08/2022,10/31/2023,1,2024,12/08/2022,10/31/2023,0,0
0171A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,04/18/2023,10/31/2023,1,2024,04/18/2023,10/31/2023,0,0
0172A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,04/18/2023,10/31/2023,1,2024,04/18/2023,10/31/2023,0,0
0173A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,12/08/2022,10/31/2023,1,2024,12/08/2022,10/31/2023,0,0
0174A,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,03/14/2023,10/31/2023,1,2024,03/14/2023,10/31/2023,0,0
090480,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,09/11/2023,12/31/9999,1,2025,09/11/2023,12/31/9999,0,0
M0201,RI035N,R,Treatment,RI,Injections and Infusions (nononcologic),35,COVID-19 Vaccine Administration,N,06/08/2021,12/31/9999,1,2023,06/08/2021,12/31/9999,0,0
J2355,RI036N,R,Treatment,RI,Injections and Infusions (nononcologic),36,Platelet Stimulating Agent,N,01/01/1999,12/31/9999,1,2023,01/01/2014,12/31/9999,0,1
J2796,RI036N,R,Treatment,RI,Injections and Infusions (nononcologic),36,Platelet Stimulating Agent,N,01/01/2010,12/31/9999,1,2023,01/01/2014,12/31/9999,0,1
0735T,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,07/01/2022,12/31/9999,1,2023,07/01/2022,12/31/9999,0,0
0781T,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
0782T,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
055920,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2008,12/31/9999,1,2021,01/01/2014,12/31/9999,0,1
057155,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2021,01/01/2014,12/31/9999,0,1
057156,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2011,12/31/9999,1,2021,01/01/2014,12/31/9999,0,1
058346,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2002,12/31/9999,1,2021,01/01/2014,12/31/9999,0,1
064625,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2020,12/31/9999,1,2022,01/01/2020,12/31/9999,0,0
077399,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,0,2020,01/01/2014,12/31/2018,0,1
077600,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077605,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077610,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077615,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1986,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077620,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1988,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077750,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077761,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077762,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077763,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077767,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2016,12/31/9999,0,2020,01/01/2016,12/31/2018,0,1
077768,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2016,12/31/9999,0,2020,01/01/2016,12/31/2018,0,1
077770,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2016,12/31/9999,0,2020,01/01/2016,12/31/2018,0,1
077771,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2016,12/31/9999,0,2020,01/01/2016,12/31/2018,0,1
077772,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2016,12/31/9999,0,2020,01/01/2016,12/31/2018,0,1
077778,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077789,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077790,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077799,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/1984,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
A9517,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2003,12/31/9999,1,2025,01/01/2014,12/31/9999,0,1
A9527,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2007,12/31/9999,1,2025,01/01/2014,12/31/9999,0,1
A9530,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2004,12/31/9999,1,2025,01/01/2014,12/31/9999,0,1
A9590,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2020,12/31/9999,1,2025,01/01/2020,12/31/9999,0,1
A9607,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,10/01/2022,12/31/9999,1,2024,10/01/2022,12/31/9999,0,1
C9031,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,07/01/2018,12/31/2018,1,2025,07/01/2018,12/31/2018,0,1
C9407,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2019,12/31/2019,0,2021,01/01/2019,12/31/2019,0,1
C9408,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,01/01/2019,12/31/2019,1,2025,01/01/2019,12/31/2019,0,1
C9790,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,10/01/2023,06/30/2024,1,2024,10/01/2023,06/30/2024,0,0
G3001,RR000N,R,Treatment,RR,Radiation Oncology,0,No RBCS Family,N,07/01/2003,12/31/2016,1,2020,01/01/2014,12/31/2016,0,0
0073T,RR007N,R,Treatment,RR,Radiation Oncology,7,Intensity Modulated Radiation Therapy,N,01/01/2005,12/31/2014,1,2020,01/01/2014,12/31/2014,0,0
0739T,RR007N,R,Treatment,RR,Radiation Oncology,7,Intensity Modulated Radiation Therapy,N,01/01/2023,12/31/9999,1,2024,01/01/2023,12/31/9999,0,0
077301,RR007N,R,Treatment,RR,Radiation Oncology,7,Intensity Modulated Radiation Therapy,N,01/01/2002,12/31/9999,1,2020,01/01/2014,12/31/9999,0,0
077385,RR007N,R,Treatment,RR,Radiation Oncology,7,Intensity Modulated Radiation Therapy,N,01/01/2015,12/31/9999,1,2020,01/01/2015,12/31/9999,0,0
077386,RR007N,R,Treatment,RR,Radiation Oncology,7,Intensity Modulated Radiation Therapy,N,01/01/2015,12/31/9999,1,2020,01/01/2015,12/31/9999,0,0
